micro_hab_data_tbl_id,species_original,date
2321,NA,2001-05-22
2322,NA,2001-05-22
2323,NA,2001-05-21
2324,NA,2001-05-21
2325,NA,2001-05-21
2326,NA,2001-05-21
2327,NA,2001-05-21
2328,NA,2001-05-21
2329,NA,2001-05-21
2330,NA,2001-05-21
2331,NA,2001-05-21
2332,NA,2001-05-21
2333,NA,2001-05-21
2334,NA,2001-05-21
2335,NA,2001-05-21
2336,NA,2001-05-21
2337,NA,2001-05-21
2338,NA,2001-05-21
2339,NA,2001-05-21
2340,NA,2001-05-21
2341,NA,2001-05-21
2342,NA,2001-05-21
2343,NA,2001-05-21
2344,NA,2001-05-21
2345,NA,2001-05-21
2346,NA,2001-05-21
2347,NA,2001-05-21
2348,NA,2001-05-21
2349,NA,2001-05-21
2350,NA,2001-05-21
2351,NA,2001-05-21
2352,NA,2001-05-21
2353,NA,2001-05-21
2354,NA,2001-05-21
2355,NA,2001-05-21
2356,NA,2001-05-21
2357,NA,2001-05-21
2358,NA,2001-05-21
2359,NA,2001-05-21
2360,NA,2001-05-21
2361,NA,2001-05-21
2362,NA,2001-05-21
2363,NA,2001-05-21
2364,NA,2001-05-21
2365,NA,2001-05-21
2366,NA,2001-05-21
2367,NA,2001-05-21
2368,NA,2001-05-21
2369,NA,2001-05-21
2370,NA,2001-05-21
2371,NA,2001-05-21
2372,NA,2001-05-21
2373,NA,2001-05-21
2374,NA,2001-05-21
2376,NA,2001-05-21
2378,NA,2001-05-21
2379,NA,2001-05-21
2380,NA,2001-05-21
2381,NA,2001-05-21
2382,NA,2001-05-21
2383,NA,2001-05-21
2384,NA,2001-05-21
2385,NA,2001-05-21
2386,NA,2001-05-21
2387,NA,2001-05-21
2388,NA,2001-05-21
2389,NA,2001-05-21
2390,NA,2001-05-21
2391,NA,2001-05-21
2392,NA,2001-05-21
2393,NA,2001-05-21
2394,NA,2001-05-21
2395,NA,2001-05-21
2396,NA,2001-05-21
2397,NA,2001-05-21
2398,NA,2001-05-21
2399,NA,2001-05-21
2400,NA,2001-05-21
2401,NA,2001-05-21
2402,NA,2001-05-21
2403,NA,2001-05-21
2404,NA,2001-05-21
2405,NA,2001-05-21
2406,NA,2001-05-21
2407,NA,2001-05-21
2408,NA,2001-05-21
2409,NA,2001-05-21
2410,NA,2001-05-21
2411,NA,2001-05-21
2412,NA,2001-05-21
2413,NA,2001-05-21
2414,NA,2001-05-21
2415,NA,2001-05-21
2416,NA,2001-05-21
2418,NA,2001-05-21
2419,NA,2001-05-21
2420,NA,2001-05-21
2421,NA,2001-05-21
2422,NA,2001-05-21
2423,NA,2001-05-21
2424,NA,2001-05-21
2425,NA,2001-05-21
2426,NA,2001-05-21
2427,NA,2001-05-21
2428,NA,2001-05-21
2430,NA,2001-05-21
2431,NA,2001-05-22
2432,NA,2001-05-22
2433,NA,2001-05-22
2434,NA,2001-05-22
2435,NA,2001-05-22
2436,NA,2001-05-22
2437,NA,2001-05-22
2438,NA,2001-05-22
2439,NA,2001-05-22
2440,NA,2001-05-22
2441,NA,2001-05-22
2442,NA,2001-05-22
2443,NA,2001-05-22
2444,NA,2001-05-22
2445,NA,2001-05-22
2446,NA,2001-05-22
2447,NA,2001-05-22
2448,NA,2001-05-22
2449,NA,2001-05-22
2450,NA,2001-05-22
2452,NA,2001-05-22
2453,NA,2001-05-22
2454,NA,2001-05-22
2455,NA,2001-05-22
2456,NA,2001-05-22
2457,NA,2001-05-22
2458,NA,2001-05-22
2459,NA,2001-05-22
2460,NA,2001-05-22
2461,NA,2001-05-22
2462,NA,2001-05-22
2463,NA,2001-05-22
2464,NA,2001-05-22
2465,NA,2001-05-22
2466,NA,2001-05-22
2467,NA,2001-05-22
2468,NA,2001-05-22
2469,NA,2001-05-22
2470,NA,2001-05-22
2471,NA,2001-05-22
2472,NA,2001-05-22
2473,NA,2001-05-22
2474,NA,2001-05-22
2475,NA,2001-05-22
2476,NA,2001-05-22
2477,NA,2001-05-22
2478,NA,2001-05-22
2479,NA,2001-05-22
2480,NA,2001-05-22
2481,NA,2001-05-22
2482,NA,2001-05-22
2483,NA,2001-05-22
2484,NA,2001-05-22
2485,NA,2001-05-22
2486,NA,2001-05-22
2487,NA,2001-05-22
2488,NA,2001-05-22
2489,NA,2001-05-22
2490,NA,2001-05-22
2492,NA,2001-05-22
2493,NA,2001-05-22
2494,NA,2001-05-22
2495,NA,2001-05-22
2497,NA,2001-05-22
2498,NA,2001-05-22
2499,NA,2001-05-22
2500,NA,2001-05-22
2501,NA,2001-05-22
2502,NA,2001-05-22
2503,NA,2001-05-22
2504,NA,2001-05-22
2505,NA,2001-05-22
2506,NA,2001-05-22
2507,NA,2001-05-22
2508,NA,2001-05-22
2509,NA,2001-05-22
2510,NA,2001-05-22
2511,NA,2001-05-22
2512,NA,2001-05-22
2513,NA,2001-05-22
2514,NA,2001-05-22
2515,NA,2001-05-22
2516,NA,2001-05-22
2517,NA,2001-05-22
2518,NA,2001-05-22
2519,NA,2001-05-22
2520,NA,2001-05-22
2521,NA,2001-05-22
2522,NA,2001-05-22
2523,NA,2001-05-22
2524,NA,2001-05-22
2525,NA,2001-05-22
2526,NA,2001-05-22
2527,NA,2001-05-22
2528,NA,2001-05-22
2529,NA,2001-05-22
2530,NA,2001-05-22
2531,NA,2001-05-22
2532,NA,2001-05-22
2533,NA,2001-05-22
2534,NA,2001-05-22
2535,NA,2001-05-22
2536,NA,2001-05-22
2537,NA,2001-05-22
2538,NA,2001-05-22
2539,NA,2001-05-22
2540,NA,2001-05-22
2541,NA,2001-05-22
2542,NA,2001-05-22
2543,NA,2001-05-22
2544,NA,2001-05-22
2545,NA,2001-05-22
2546,NA,2001-05-22
2547,NA,2001-05-22
2548,NA,2001-05-22
2549,NA,2001-05-22
2550,NA,2001-05-22
2551,NA,2001-05-22
2552,NA,2001-05-22
2553,NA,2001-05-22
2554,NA,2001-05-22
2555,NA,2001-05-22
2556,NA,2001-05-22
2557,NA,2001-05-22
2558,NA,2001-05-22
2559,NA,2001-05-22
2560,NA,2001-05-22
2561,NA,2001-05-22
2562,NA,2001-05-22
2563,NA,2001-05-22
2564,NA,2001-05-22
2565,NA,2001-05-22
2566,NA,2001-05-22
2567,NA,2001-05-22
2568,NA,2001-05-22
2569,NA,2001-05-22
2570,NA,2001-05-22
2571,NA,2001-05-22
2572,NA,2001-05-22
2573,NA,2001-05-22
2574,NA,2001-05-22
2575,NA,2001-05-22
2576,NA,2001-05-22
2577,NA,2001-05-22
2578,NA,2001-05-22
2579,NA,2001-05-22
2580,NA,2001-05-22
2581,NA,2001-05-22
2582,NA,2001-05-22
2583,NA,2001-05-22
2584,NA,2001-05-22
2585,NA,2001-05-22
2586,NA,2001-05-22
2587,NA,2001-05-22
2588,NA,2001-05-22
2589,NA,2001-05-22
2590,NA,2001-05-22
2591,NA,2001-05-22
2592,NA,2001-05-22
2593,NA,2001-05-22
2594,NA,2001-05-22
2595,NA,2001-05-22
2596,NA,2001-05-22
2597,NA,2001-05-22
2598,NA,2001-05-22
2599,NA,2001-05-22
2600,NA,2001-05-22
2601,NA,2001-05-22
2602,NA,2001-05-22
2603,NA,2001-05-22
2604,NA,2001-05-22
2605,NA,2001-05-22
2606,NA,2001-05-22
2607,NA,2001-05-22
2608,NA,2001-05-22
2609,NA,2001-05-22
2610,NA,2001-05-22
2611,NA,2001-05-23
2612,NA,2001-05-23
2613,NA,2001-05-23
2614,NA,2001-05-23
2615,NA,2001-05-23
2616,NA,2001-05-23
2617,NA,2001-05-23
2618,NA,2001-05-23
2619,NA,2001-05-23
2620,NA,2001-05-23
2621,NA,2001-05-23
2622,NA,2001-05-23
2623,NA,2001-05-23
2624,NA,2001-05-23
2625,NA,2001-05-23
2626,NA,2001-05-23
2627,NA,2001-05-23
2628,NA,2001-05-23
2629,NA,2001-05-23
2630,NA,2001-05-23
2631,NA,2001-05-23
2632,NA,2001-05-23
2633,NA,2001-05-23
2634,NA,2001-05-23
2635,NA,2001-05-23
2636,NA,2001-05-23
2637,NA,2001-05-23
2638,NA,2001-05-23
2639,NA,2001-05-23
2640,NA,2001-05-23
2641,NA,2001-05-23
2642,NA,2001-05-23
2643,NA,2001-05-23
2644,NA,2001-05-23
2645,NA,2001-05-23
2646,NA,2001-05-23
2647,NA,2001-05-23
2648,NA,2001-05-23
2649,NA,2001-05-23
2650,NA,2001-05-23
2651,NA,2001-05-23
2652,NA,2001-05-23
2653,NA,2001-05-23
2654,NA,2001-05-23
2655,NA,2001-05-23
2656,NA,2001-05-23
2657,NA,2001-05-23
2658,NA,2001-05-23
2659,NA,2001-05-23
2660,NA,2001-05-23
2661,NA,2001-05-23
2662,NA,2001-05-23
2663,NA,2001-05-23
2664,NA,2001-05-23
2665,NA,2001-05-23
2666,NA,2001-05-23
2667,NA,2001-05-23
2668,NA,2001-05-23
2669,NA,2001-05-23
2670,NA,2001-05-23
2671,NA,2001-05-23
2672,NA,2001-05-23
2673,NA,2001-05-23
2674,NA,2001-05-23
2675,NA,2001-05-23
2676,NA,2001-05-23
2677,NA,2001-05-23
2678,NA,2001-05-23
2679,NA,2001-05-23
2680,NA,2001-05-23
2681,NA,2001-05-23
2682,NA,2001-05-23
2683,NA,2001-05-23
2684,NA,2001-05-23
2685,NA,2001-05-23
2686,NA,2001-05-23
2687,NA,2001-05-23
2688,NA,2001-05-23
2689,NA,2001-05-23
2690,NA,2001-05-23
2691,NA,2001-05-23
2692,NA,2001-05-23
2693,NA,2001-05-23
2694,NA,2001-05-23
2695,NA,2001-05-23
2696,NA,2001-05-23
2697,NA,2001-05-23
2698,NA,2001-05-23
2699,NA,2001-05-23
2700,NA,2001-05-23
2701,NA,2001-05-23
2702,NA,2001-05-23
2703,NA,2001-05-23
2704,NA,2001-05-23
2705,NA,2001-05-23
2706,NA,2001-05-23
2707,NA,2001-05-23
2708,NA,2001-05-23
2709,NA,2001-05-23
2710,NA,2001-05-23
2711,NA,2001-05-23
2712,NA,2001-05-23
2713,NA,2001-05-23
2714,NA,2001-05-23
2715,NA,2001-05-23
2716,NA,2001-05-23
2717,NA,2001-05-23
2718,NA,2001-05-23
2719,NA,2001-08-22
2720,NA,2001-08-22
2721,NA,2001-08-22
2722,NA,2001-08-22
2723,NA,2001-08-22
2724,NA,2001-08-22
2725,NA,2001-08-22
2726,NA,2001-08-22
2727,NA,2001-08-22
2728,NA,2001-08-22
2729,NA,2001-08-22
2730,NA,2001-08-22
2731,NA,2001-08-22
2732,NA,2001-08-22
2733,NA,2001-08-22
2734,NA,2001-08-22
2735,NA,2001-08-22
2736,NA,2001-08-22
2737,NA,2001-08-22
2738,NA,2001-08-22
2739,NA,2001-08-22
2740,NA,2001-08-22
2741,NA,2001-08-22
2742,NA,2001-08-22
2743,NA,2001-08-22
2744,NA,2001-08-22
2745,NA,2001-08-22
2746,NA,2001-08-22
2747,NA,2001-08-22
2748,NA,2001-08-22
2749,NA,2001-08-22
2750,NA,2001-08-22
2751,NA,2001-08-22
2752,NA,2001-08-22
2753,NA,2001-08-22
2754,NA,2001-08-22
2755,NA,2001-05-23
2756,NA,2001-05-23
2757,NA,2001-05-23
2758,NA,2001-05-23
2759,NA,2001-05-23
2760,NA,2001-05-23
2761,NA,2001-05-23
2762,NA,2001-05-23
2763,NA,2001-05-23
2764,NA,2001-05-23
2765,NA,2001-05-23
2766,NA,2001-05-23
2767,NA,2001-05-23
2768,NA,2001-05-23
2769,NA,2001-05-23
2770,NA,2001-05-23
2771,NA,2001-05-23
2772,NA,2001-05-23
2773,NA,2001-05-23
2774,NA,2001-05-23
2775,NA,2001-05-23
2776,NA,2001-05-23
2777,NA,2001-05-23
2778,NA,2001-05-23
2779,NA,2001-05-23
2780,NA,2001-05-23
2781,NA,2001-05-23
2782,NA,2001-05-23
2783,NA,2001-05-23
2784,NA,2001-05-23
2785,NA,2001-05-23
2786,NA,2001-05-23
2787,NA,2001-05-23
2788,NA,2001-05-23
2789,NA,2001-05-23
2790,NA,2001-05-23
2791,NA,2001-05-23
2792,NA,2001-05-23
2793,NA,2001-05-23
2794,NA,2001-05-23
2795,NA,2001-05-23
2796,NA,2001-05-23
2797,NA,2001-05-23
2798,NA,2001-05-23
2799,NA,2001-05-23
2800,NA,2001-05-23
2801,NA,2001-05-23
2802,NA,2001-05-23
2803,NA,2001-05-23
2804,NA,2001-05-23
2805,NA,2001-05-23
2806,NA,2001-05-23
2807,NA,2001-05-23
2808,NA,2001-05-23
2809,NA,2001-05-23
2810,NA,2001-05-23
2811,NA,2001-05-23
2812,NA,2001-05-23
2813,NA,2001-05-23
2814,NA,2001-05-23
2815,NA,2001-05-23
2816,NA,2001-05-23
2817,NA,2001-05-23
2818,NA,2001-05-23
2819,NA,2001-05-23
2820,NA,2001-05-23
2821,NA,2001-05-23
2822,NA,2001-05-23
2823,NA,2001-05-23
2824,NA,2001-05-23
2825,NA,2001-05-23
2826,NA,2001-05-23
2827,NA,2001-05-23
2828,NA,2001-05-23
2829,NA,2001-05-23
2830,NA,2001-05-23
2831,NA,2001-05-23
2832,NA,2001-05-23
2833,NA,2001-05-23
2834,NA,2001-05-23
2835,NA,2001-05-23
2836,NA,2001-05-23
2837,NA,2001-05-23
2838,NA,2001-05-23
2839,NA,2001-05-23
2840,NA,2001-05-23
2841,NA,2001-05-23
2842,NA,2001-05-23
2843,NA,2001-05-23
2844,NA,2001-05-23
2845,NA,2001-05-23
2846,NA,2001-05-23
2847,NA,2001-05-23
2848,NA,2001-05-23
2849,NA,2001-05-23
2850,NA,2001-05-23
2851,NA,2001-05-23
2852,NA,2001-05-23
2853,NA,2001-05-23
2854,NA,2001-05-23
2855,NA,2001-05-23
2856,NA,2001-05-23
2857,NA,2001-05-23
2858,NA,2001-05-23
2859,NA,2001-05-23
2860,NA,2001-05-23
2861,NA,2001-05-23
2862,NA,2001-05-23
2863,NA,2001-05-24
2864,NA,2001-05-24
2865,NA,2001-05-24
2866,NA,2001-05-24
2867,NA,2001-05-24
2868,NA,2001-05-24
2869,NA,2001-05-24
2870,NA,2001-05-24
2871,NA,2001-05-24
2872,NA,2001-05-24
2873,NA,2001-05-24
2874,NA,2001-05-24
2875,NA,2001-05-24
2876,NA,2001-05-24
2877,NA,2001-05-24
2878,NA,2001-05-24
2879,NA,2001-05-24
2880,NA,2001-05-24
2881,NA,2001-05-24
2882,NA,2001-05-24
2883,NA,2001-05-24
2884,NA,2001-05-24
2885,NA,2001-05-24
2886,NA,2001-05-24
2887,NA,2001-05-24
2888,NA,2001-05-24
2890,NA,2001-05-24
2891,NA,2001-05-24
2892,NA,2001-05-24
2893,NA,2001-05-24
2894,NA,2001-05-24
2895,NA,2001-05-24
2896,NA,2001-05-24
2897,NA,2001-05-24
2898,NA,2001-05-24
2899,NA,2001-05-24
2900,NA,2001-05-24
2901,NA,2001-05-24
2902,NA,2001-05-24
2903,NA,2001-05-24
2904,NA,2001-05-24
2905,NA,2001-05-24
2906,NA,2001-05-24
2907,NA,2001-05-24
2908,NA,2001-05-24
2909,NA,2001-05-24
2910,NA,2001-05-24
2911,NA,2001-05-24
2912,NA,2001-05-24
2913,NA,2001-05-24
2914,NA,2001-05-24
2915,NA,2001-05-24
2916,NA,2001-05-24
2917,NA,2001-05-24
2918,NA,2001-05-24
2919,NA,2001-05-24
2920,NA,2001-05-24
2921,NA,2001-05-24
2922,NA,2001-05-24
2923,NA,2001-05-24
2924,NA,2001-05-24
2925,NA,2001-05-24
2926,NA,2001-05-24
2927,NA,2001-05-24
2928,NA,2001-05-24
2929,NA,2001-05-24
2930,NA,2001-05-24
2931,NA,2001-05-24
2932,NA,2001-05-24
2933,NA,2001-05-24
2934,NA,2001-05-24
2935,NA,2001-05-24
2936,NA,2001-05-24
2937,NA,2001-05-24
2938,NA,2001-05-24
2939,NA,2001-05-24
2940,NA,2001-05-24
2941,NA,2001-05-24
2942,NA,2001-05-24
2943,NA,2001-05-24
2944,NA,2001-05-24
2945,NA,2001-05-24
2946,NA,2001-05-24
2947,NA,2001-05-24
2948,NA,2001-05-24
2949,NA,2001-05-24
2950,NA,2001-05-24
2951,NA,2001-05-24
2952,NA,2001-05-24
2953,NA,2001-05-24
2954,NA,2001-05-24
2955,NA,2001-05-24
2956,NA,2001-05-24
2957,NA,2001-05-24
2958,NA,2001-05-24
2959,NA,2001-05-24
2960,NA,2001-05-24
2961,NA,2001-05-24
2962,NA,2001-05-24
2963,NA,2001-05-24
2964,NA,2001-05-24
2965,NA,2001-05-24
2966,NA,2001-05-24
2967,NA,2001-05-24
2968,NA,2001-05-24
2969,NA,2001-05-24
2970,NA,2001-05-24
2971,NA,2001-08-23
2972,NA,2001-08-23
2973,NA,2001-08-23
2974,NA,2001-08-23
2975,NA,2001-08-23
2976,NA,2001-08-23
2977,NA,2001-08-23
2978,NA,2001-08-23
2979,NA,2001-08-23
2980,NA,2001-08-23
2981,NA,2001-08-23
2982,NA,2001-08-23
2983,NA,2001-08-23
2984,NA,2001-08-23
2985,NA,2001-08-23
2986,NA,2001-08-23
2987,NA,2001-08-23
2988,NA,2001-08-23
2989,NA,2001-08-23
2990,NA,2001-08-23
2991,NA,2001-08-23
2992,NA,2001-08-23
2993,NA,2001-08-23
2994,NA,2001-08-23
2995,NA,2001-08-23
2996,NA,2001-08-23
2997,NA,2001-08-23
2998,NA,2001-08-23
2999,NA,2001-08-23
3000,NA,2001-08-23
3001,NA,2001-08-23
3002,NA,2001-08-23
3003,NA,2001-08-23
3004,NA,2001-08-23
3005,NA,2001-08-23
3006,NA,2001-08-23
3007,NA,2001-08-22
3008,NA,2001-08-22
3009,NA,2001-08-22
3010,NA,2001-08-22
3011,NA,2001-08-22
3012,NA,2001-08-22
3013,NA,2001-08-22
3014,NA,2001-08-22
3015,NA,2001-08-22
3016,NA,2001-08-22
3017,NA,2001-08-22
3018,NA,2001-08-22
3019,NA,2001-08-22
3020,NA,2001-08-22
3021,NA,2001-08-22
3022,NA,2001-08-22
3023,NA,2001-08-22
3024,NA,2001-08-22
3025,NA,2001-08-22
3026,NA,2001-08-22
3027,NA,2001-08-22
3028,NA,2001-08-22
3029,NA,2001-08-22
3030,NA,2001-08-22
3031,NA,2001-08-22
3032,NA,2001-08-22
3033,NA,2001-08-22
3034,NA,2001-08-22
3035,NA,2001-08-22
3036,NA,2001-08-22
3037,NA,2001-08-22
3038,NA,2001-08-22
3039,NA,2001-08-22
3040,NA,2001-08-22
3041,NA,2001-08-22
3042,NA,2001-08-22
3043,NA,2001-08-23
3044,NA,2001-08-23
3045,NA,2001-08-23
3046,NA,2001-08-23
3047,NA,2001-08-23
3048,NA,2001-08-23
3049,NA,2001-08-23
3050,NA,2001-08-23
3051,NA,2001-08-23
3052,NA,2001-08-23
3053,NA,2001-08-23
3054,NA,2001-08-23
3055,NA,2001-08-23
3056,NA,2001-08-23
3057,NA,2001-08-23
3058,NA,2001-08-23
3059,NA,2001-08-23
3060,NA,2001-08-23
3061,NA,2001-08-23
3062,NA,2001-08-23
3063,NA,2001-08-23
3064,NA,2001-08-23
3065,NA,2001-08-23
3066,NA,2001-08-23
3067,NA,2001-08-23
3068,NA,2001-08-23
3069,NA,2001-08-23
3070,NA,2001-08-23
3071,NA,2001-08-23
3072,NA,2001-08-23
3073,NA,2001-08-23
3074,NA,2001-08-23
3075,NA,2001-08-23
3076,NA,2001-08-23
3077,NA,2001-08-23
3078,NA,2001-08-23
3080,NA,2001-04-09
3081,NA,2001-04-09
3082,NA,2001-04-09
3084,NA,2001-04-09
3085,NA,2001-04-09
3086,NA,2001-04-09
3087,NA,2001-04-09
3088,NA,2001-04-09
3089,NA,2001-04-09
3090,NA,2001-04-09
3091,NA,2001-04-09
3092,NA,2001-04-09
3093,NA,2001-04-09
3094,NA,2001-04-09
3097,NA,2001-04-09
3098,NA,2001-04-09
3100,NA,2001-04-09
3101,NA,2001-04-09
3102,NA,2001-04-09
3104,NA,2001-04-09
3105,NA,2001-04-09
3106,NA,2001-04-09
3107,NA,2001-04-09
3108,NA,2001-04-09
3109,NA,2001-04-09
3110,NA,2001-04-09
3112,NA,2001-04-09
3113,NA,2001-04-09
3114,NA,2001-04-09
3116,NA,2001-04-09
3117,NA,2001-04-09
3118,NA,2001-04-09
3121,NA,2001-04-09
3122,NA,2001-04-09
3125,NA,2001-04-09
3126,NA,2001-04-09
3128,NA,2001-04-09
3129,NA,2001-04-09
3130,NA,2001-04-09
3132,NA,2001-04-09
3133,NA,2001-04-09
3134,NA,2001-04-09
3136,NA,2001-04-09
3137,NA,2001-04-09
3138,NA,2001-04-09
3140,NA,2001-04-09
3141,NA,2001-04-09
3142,NA,2001-04-09
3143,NA,2001-04-09
3144,NA,2001-04-09
3145,NA,2001-04-09
3146,NA,2001-04-09
3147,NA,2001-04-09
3149,NA,2001-04-09
3150,NA,2001-04-09
3151,NA,2001-08-22
3152,NA,2001-08-22
3153,NA,2001-08-22
3154,NA,2001-08-22
3155,NA,2001-08-22
3156,NA,2001-08-22
3157,NA,2001-08-22
3158,NA,2001-08-22
3159,NA,2001-08-22
3160,NA,2001-08-22
3161,NA,2001-08-22
3162,NA,2001-08-22
3163,NA,2001-08-22
3164,NA,2001-08-22
3165,NA,2001-08-22
3166,NA,2001-08-22
3167,NA,2001-08-22
3168,NA,2001-08-22
3169,NA,2001-08-22
3170,NA,2001-08-22
3171,NA,2001-08-22
3172,NA,2001-08-22
3173,NA,2001-08-22
3174,NA,2001-08-22
3175,NA,2001-08-22
3176,NA,2001-08-22
3177,NA,2001-08-22
3178,NA,2001-08-22
3179,NA,2001-08-22
3180,NA,2001-08-22
3181,NA,2001-08-22
3182,NA,2001-08-22
3183,NA,2001-08-22
3184,NA,2001-08-22
3185,NA,2001-08-22
3186,NA,2001-08-22
3187,NA,2001-08-22
3188,NA,2001-08-22
3189,NA,2001-08-22
3190,NA,2001-08-22
3191,NA,2001-08-22
3192,NA,2001-08-22
3193,NA,2001-08-22
3194,NA,2001-08-22
3195,NA,2001-08-22
3196,NA,2001-08-22
3197,NA,2001-08-22
3198,NA,2001-08-22
3199,NA,2001-08-22
3200,NA,2001-08-22
3201,NA,2001-08-22
3203,NA,2001-08-22
3204,NA,2001-08-22
3205,NA,2001-08-22
3206,NA,2001-08-22
3207,NA,2001-08-22
3208,NA,2001-08-22
3209,NA,2001-08-22
3211,NA,2001-08-22
3212,NA,2001-08-22
3213,NA,2001-08-22
3214,NA,2001-08-22
3215,NA,2001-08-22
3216,NA,2001-08-22
3217,NA,2001-08-22
3218,NA,2001-08-22
3219,NA,2001-08-22
3220,NA,2001-08-22
3221,NA,2001-08-22
3222,NA,2001-08-22
3223,NA,2001-08-22
3224,NA,2001-08-22
3225,NA,2001-08-22
3226,NA,2001-08-22
3227,NA,2001-08-22
3228,NA,2001-08-22
3229,NA,2001-08-22
3230,NA,2001-08-22
3231,NA,2001-08-22
3232,NA,2001-08-22
3233,NA,2001-08-22
3234,NA,2001-08-22
3235,NA,2001-08-22
3236,NA,2001-08-22
3237,NA,2001-08-22
3238,NA,2001-08-22
3239,NA,2001-08-22
3240,NA,2001-08-22
3241,NA,2001-08-22
3242,NA,2001-08-22
3243,NA,2001-08-22
3244,NA,2001-08-22
3245,NA,2001-08-22
3246,NA,2001-08-22
3247,NA,2001-08-22
3248,NA,2001-08-22
3249,NA,2001-08-22
3250,NA,2001-08-22
3251,NA,2001-08-22
3252,NA,2001-08-22
3253,NA,2001-08-22
3254,NA,2001-08-22
3255,NA,2001-08-22
3256,NA,2001-08-22
3257,NA,2001-08-22
3258,NA,2001-08-22
3259,NA,2001-08-22
3260,NA,2001-08-22
3261,NA,2001-08-22
3263,NA,2001-08-22
3264,NA,2001-08-22
3265,NA,2001-08-22
3266,NA,2001-08-22
3267,NA,2001-08-22
3268,NA,2001-08-22
3269,NA,2001-08-22
3270,NA,2001-08-22
3271,NA,2001-08-22
3272,NA,2001-08-22
3273,NA,2001-08-22
3274,NA,2001-08-22
3275,NA,2001-08-22
3276,NA,2001-08-22
3277,NA,2001-08-22
3278,NA,2001-08-22
3279,NA,2001-08-22
3280,NA,2001-08-22
3281,NA,2001-08-22
3282,NA,2001-08-22
3283,NA,2001-08-22
3284,NA,2001-08-22
3285,NA,2001-08-22
3286,NA,2001-08-22
3287,NA,2001-08-22
3288,NA,2001-08-22
3289,NA,2001-08-22
3290,NA,2001-08-22
3291,NA,2001-08-22
3292,NA,2001-08-22
3293,NA,2001-08-22
3294,NA,2001-08-22
3295,NA,2001-08-21
3296,NA,2001-08-21
3297,NA,2001-08-21
3298,NA,2001-08-21
3299,NA,2001-08-21
3300,NA,2001-08-21
3302,NA,2001-08-21
3303,NA,2001-08-21
3304,NA,2001-08-21
3305,NA,2001-08-21
3306,NA,2001-08-21
3307,NA,2001-08-21
3308,NA,2001-08-21
3309,NA,2001-08-21
3310,NA,2001-08-21
3311,NA,2001-08-21
3312,NA,2001-08-21
3313,NA,2001-08-21
3314,NA,2001-08-21
3315,NA,2001-08-21
3316,NA,2001-08-21
3317,NA,2001-08-21
3318,NA,2001-08-21
3319,NA,2001-08-21
3320,NA,2001-08-21
3321,NA,2001-08-21
3322,NA,2001-08-21
3323,NA,2001-08-21
3324,NA,2001-08-21
3325,NA,2001-08-21
3326,NA,2001-08-21
3327,NA,2001-08-21
3328,NA,2001-08-21
3329,NA,2001-08-21
3330,NA,2001-08-21
3331,NA,2001-08-21
3332,NA,2001-08-21
3333,NA,2001-08-21
3334,NA,2001-08-21
3335,NA,2001-08-21
3336,NA,2001-08-21
3337,NA,2001-08-21
3338,NA,2001-08-21
3339,NA,2001-08-21
3340,NA,2001-08-21
3342,NA,2001-08-21
3343,NA,2001-08-21
3344,NA,2001-08-21
3345,NA,2001-08-21
3346,NA,2001-08-21
3347,NA,2001-08-21
3348,NA,2001-08-21
3350,NA,2001-08-21
3351,NA,2001-08-21
3353,NA,2001-08-21
3354,NA,2001-08-21
3355,NA,2001-08-21
3356,NA,2001-08-21
3357,NA,2001-08-21
3358,NA,2001-08-21
3359,NA,2001-08-21
3360,NA,2001-08-21
3361,NA,2001-08-21
3362,NA,2001-08-21
3363,NA,2001-08-21
3364,NA,2001-08-21
3365,NA,2001-08-21
3366,NA,2001-08-21
3367,NA,2001-08-21
3368,NA,2001-08-21
3369,NA,2001-08-21
3370,NA,2001-08-21
3371,NA,2001-08-21
3372,NA,2001-08-21
3373,NA,2001-08-21
3374,NA,2001-08-21
3375,NA,2001-08-21
3376,NA,2001-08-21
3377,NA,2001-08-21
3378,NA,2001-08-21
3379,NA,2001-08-21
3380,NA,2001-08-21
3381,NA,2001-08-21
3382,NA,2001-08-21
3383,NA,2001-08-21
3384,NA,2001-08-21
3385,NA,2001-08-21
3386,NA,2001-08-21
3387,NA,2001-08-21
3388,NA,2001-08-21
3389,NA,2001-08-21
3390,NA,2001-08-21
3391,NA,2001-08-21
3392,NA,2001-08-21
3393,NA,2001-08-21
3394,NA,2001-08-21
3395,NA,2001-08-21
3396,NA,2001-08-21
3397,NA,2001-08-21
3398,NA,2001-08-21
3399,NA,2001-08-21
3400,NA,2001-08-21
3401,NA,2001-08-21
3402,NA,2001-08-21
3403,NA,2001-08-21
3404,NA,2001-08-21
3405,NA,2001-08-21
3406,NA,2001-08-21
3407,NA,2001-08-21
3408,NA,2001-08-21
3409,NA,2001-08-21
3410,NA,2001-08-21
3411,NA,2001-08-21
3412,NA,2001-08-21
3413,NA,2001-08-21
3414,NA,2001-08-21
3415,NA,2001-08-21
3416,NA,2001-08-21
3417,NA,2001-08-21
3418,NA,2001-08-21
3419,NA,2001-08-21
3420,NA,2001-08-21
3421,NA,2001-08-21
3422,NA,2001-08-21
3423,NA,2001-08-21
3424,NA,2001-08-21
3425,NA,2001-08-21
3426,NA,2001-08-21
3427,NA,2001-08-21
